0,101718.53367116858
53,101729.20057095004
106,101730.95479094531
160,101731.22213420224
213,101731.81940100981
266,101730.4982459268
320,101741.80941000354
373,101714.91873828067
426,101734.66772294643
479,101732.50079587626
533,101721.09068439937
586,101720.22106800273
639,101738.71984704005
693,101733.82002412477
746,101731.5766392122
799,101711.71550317021
853,101728.80612074514
906,101742.00511728162
959,101728.41975827672
1013,101735.98635412067
1066,101747.4990286746
1119,101734.3044962448
1172,101741.50964161333
1226,101720.05915010019
1279,101754.89101933302
1332,101736.85260977516
1386,101732.94697714021
1439,101734.7188826845
1492,101728.88233309214
1545,101730.33253120312
1599,101739.5482652253
1652,101738.35429763889
1705,101732.60808094207
1759,101750.96950299379
1812,101727.94264973485
1865,101724.60827230733
1918,101730.84149734657
1972,101713.08563541077
2025,101726.160921409
2078,101740.01037007394
2131,101711.70117213014
2185,101735.59709110175
2238,101726.65609035101
2291,101738.94528038963
2345,101735.36750287139
2398,101722.42060452893
2451,101743.34534525154
2505,101731.57839442346
2558,101744.46856106864
2611,101736.3405829499
2664,101724.41960683337
2718,101725.68649704139
2771,101743.82739775223
2824,101709.66120275889
2878,101721.38397679108
2931,101736.19758178998
2984,101732.29550084173
3037,101722.95668163124
3091,101722.83796660649
3144,101734.49344464969
3197,101726.27826012632
3251,101735.28354162793
3304,101721.42645634897
3357,101735.50452511868
3411,101727.6751998796
3464,101734.23462016905
3517,101726.11948579135
3570,101727.29175112802
3624,101721.03523214611
3677,101730.97697203913
3730,101729.40723433133
3783,101718.39676164102
3837,101748.57970627927
3890,101737.78805348418
3943,101736.19814460746
3997,101714.56076298292
4050,101740.50547722088
4103,101734.3764552555
4166,101725.0309219442
4219,101719.76796399157
4272,101739.53647702561
4326,101735.05184571227
4379,101728.7345402466
4432,101744.28438625495
4486,101733.30559263645
4539,101732.73575971807
4592,101731.01812024422
4646,101740.17201480494
4699,101735.50791348686
4752,101723.85869975013
4806,101731.23765500459
4859,101738.94620094815
4912,101724.13622336561
4965,101725.43330065135
5019,101744.63534848791
5072,101733.94257052879
5125,101725.51122282592
5179,101739.2102120492
5232,101743.36779474291
5285,101744.45242586352
5338,101729.70782636448
5392,101724.94651968694
5445,101724.5084425441
5498,101734.23608113466
5551,101737.80335304301
5605,101744.61936884701
5658,101722.07194866515
5711,101734.53181070209
5765,101725.538626176
5818,101714.44070319213
5871,101742.52804613853
5924,101714.18432048219
5978,101727.64234281096
6031,101728.52455032595
6084,101729.10683820107
6138,101719.45940045318
6191,101752.86355005292
6244,101723.67754083473
6298,101719.02035887305
6351,101730.39897142099
6404,101731.20581395326
6457,101732.09502175798
6511,101733.99628727925
6564,101728.25848993518
6617,101718.62224806755
6671,101721.85721565018
6724,101722.37223990336
6777,101718.87604981053
6830,101744.52877188251
6884,101742.68003448966
6937,101710.4629772183
6990,101745.14750196846
7044,101715.90622094611
7097,101729.61589502193
7150,101733.92237378961
7203,101740.98909445116
7257,101712.98996461197
7310,101737.95113995094
7363,101728.73499116238
7417,101739.50614205637
7470,101732.96386006934
7523,101717.58881535701
7576,101714.23166352429
7630,101730.95169974142
7683,101722.22654333143
7736,101718.66896332818
7790,101704.15313628572
7843,101720.51202190592
7896,101748.29977389108
7949,101724.4905732055
8003,101729.87291994371
8056,101725.79476531515
8109,101736.97497119848
8163,101743.49375071628
8216,101724.82186866924
8269,101720.68561841459
8322,101736.91799854081
8376,101728.46143134678
8429,101729.38589469192
8482,101731.16638103682
8536,101714.91846950268
8589,101731.63499150226
8642,101730.52164401475
8695,101719.54981384089
8749,101735.74689686352
8802,101718.97905167488
8855,101734.15638980205
8909,101718.49559231695
8962,101714.62010301539
9015,101746.8244209151
9068,101743.84043207552
9122,101727.64317038146
9175,101717.04894202262
9228,101726.61497065122
9282,101735.07805248488
9335,101728.02604324407
9388,101738.24840364486
9441,101734.16402285034
9495,101719.55631624127
9548,101719.16354270487
9601,101717.9521956668
9655,101714.51725266519
9708,101729.97126840639
9761,101733.390994632
9814,101706.49490114854
9877,101717.80418426209
9930,101733.18209399511
9984,101725.800644548
10037,101731.26498012681
10090,101722.59303207601
10144,101717.09996477021
10197,101723.04809983478
10250,101729.76605782882
10303,101720.50784939327
10357,101736.06539512028
10410,101737.3392835592
10463,101724.68533571984
10517,101736.51172081837
10570,101734.07896274165
10623,101736.77305714558
10677,101735.30195641286
10730,101731.76706594296
10783,101737.73383814823
10837,101727.14593604655
10890,101734.92162475357
10943,101726.96119635261
10996,101737.87494758656
11050,101729.01517981254
11103,101730.47380121579
11156,101731.78845470201
11210,101720.12888388256
11263,101741.20314564336
11316,101721.89942570559
11369,101707.82321407493
11423,101722.31670301166
11476,101716.29193573985
11529,101734.51494932953
11583,101728.39488671115
11636,101724.52416358278
11689,101719.75240798644
11742,101717.53038027658
11796,101730.15093317229
11849,101720.16783107312
11902,101707.72759178649
11956,101739.57066902856
12009,101731.02041629101
12062,101725.87691768684
12115,101735.58487824662
12169,101727.28547048531
12222,101730.92672206722
12275,101719.74425325275
12329,101732.47196010669
12382,101721.55495902694
12435,101726.21956011272
12488,101713.65782753221
12542,101713.91503278431
12595,101727.38445523113
12648,101735.32205426872
12702,101745.26395357095
12755,101720.7549293421
12808,101727.49557615937
12862,101750.9674213199
12915,101741.55402214495
12968,101733.02441371512
13021,101734.91122178338
13075,101734.53922906019
13128,101718.00797372729
13181,101728.34591115401
13235,101732.64712602305
13288,101731.35700623911
13341,101744.56465032903
13394,101721.41692848083
13448,101714.54232085742
13501,101740.44392482823
13554,101735.2459306241
13608,101745.59727597916
13661,101731.04201777681
13714,101729.56254050876
13767,101721.31398026002
13821,101721.40936580225
13874,101734.40769997293
13927,101727.31455637777
13981,101742.64105814772
14034,101722.92908658934
14087,101732.48969780866
14140,101727.95769982362
14194,101734.32575025878
14247,101721.85286393457
14300,101733.74047907292
14354,101721.68062901433
14407,101733.39270227418
14460,101731.94190336221
14513,101725.53019603332
14567,101721.21940665468
14620,101737.81041345392
14673,101747.13631270274
14727,101722.2647543752
14780,101726.16152087331
14833,101723.02461069362
14886,101727.54065203514
14940,101721.23816779804
14993,101731.3788565737
15046,101728.50023916544
15100,101746.28068300603
15153,101714.07603680003
15206,101723.24531550605
15260,101711.93234115414
15313,101732.8837306505
15366,101722.98043764671
15419,101733.21364492638
15473,101731.08064548967
15526,101729.38343891359
15589,101736.3512025659
15642,101745.54207958184
15695,101710.32577580574
15748,101732.36670637644
15802,101738.62127911422
15855,101741.1269015388
15908,101726.70722690488
15962,101729.32548509674
16015,101751.46311919717
16068,101733.00814821137
16122,101733.4357948288
16175,101728.55400337679
16229,101729.16642032463
16282,101729.81998686594
16335,101737.81746719463
